# BEAST v1.7.5
# Generated Fri Feb 28 17:28:00 CET 2014 [seed=1393604879633]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	388373.treeModel.rootHeight	388373.kappa	388373.frequencies1	388373.frequencies2	388373.frequencies3	388373.frequencies4	388373.clock.rate	388373.treeLikelihood
14520000	4.3906329148149545	1.5637338155002805E-31	-407.8591343624495	138.61595599212342	85.83055810439387	-493.6896924668433	0.024654544086703773	0.11366043997727218	0.14798063728695482	0.04080507874751551	0.01176451693308318	0.0873269556320276	0.0224262672366384	0.04222523750171043	1.0277572543613889E31	0.21369563414776582	0.0173178099600217	2.04023745361824	0.3023103400030115	0.17547892245468477	0.18601140793373938	0.3361993296085642	1.2816651158611096	-493.6896924668433
14550000	9.603000980188337	2.013005999099964E-32	-379.6962410192916	142.2247603208479	117.1238593647548	-496.82010038404644	9.87307948857413E-4	0.003490777254469528	0.0012015172960105046	0.009869950068968967	0.00157580507547531	9.879600598251504E-4	7.05225033122756E-4	0.00437981560166155	2.4964997684997805E30	0.770754702151226	0.003136977637419189	1.228277652727926	0.30178897984147557	0.14235715527123402	0.1309735514604543	0.42488031342683596	6.869511425110218	-496.82010038404644
14580000	-0.3409530791323945	4.025388126461417E-30	-423.7588380344139	130.77015654190774	69.22180398649141	-492.9806420209053	0.09123259843891128	0.28565918894573855	0.22466046923374447	0.2665145105330257	0.1325271630483412	0.44776005400528646	0.11188391739477804	0.1971268925588868	3.800167864697885E29	0.6448588066604968	0.4589186934390088	3.476106802442762	0.27654140537025884	0.16051891190327547	0.17966169315531233	0.3832779895711532	0.04278902777721014	-492.9806420209053
14610000	3.4297871742512545	7.69457533645098E-29	-425.7604889667629	126.57214057529181	73.49791890949382	-499.25840787625674	0.07290413851629456	0.3531445810468194	0.4710586999053461	0.32915016240214773	0.03890260457587537	0.007116678688190881	0.027800852374039963	0.3097017143568276	7.755006481419871E26	0.9631870519186451	0.05906418489228869	2.4435248846489284	0.28741054029099417	0.21596841597940508	0.12145755964574445	0.3751634840838562	0.11759325212627585	-499.25840787625674
14640000	-56.34798049861095	1.293231706392088E-16	-707.9042658590915	70.72923762976237	-210.56979709142266	-497.3344687676689	1.0426562936492252E11	3.6425328383517883E11	4.06267372931381E11	1.9483564985292746E11	2.2936530387604E11	3.5616360126757086E11	2.5809165111395886E11	3.4538568252793445E11	4.611003005580475E15	0.1452068021444383	1.0769290963999926E12	0.8121651331812862	0.2926789025070775	0.1315121071346423	0.17690462893779504	0.39890436142048513	1.6519979790419312E-14	-497.3344687676689
14670000	7.094915571825035	1.4582057258546414E-29	-384.27559703597456	129.86319178706984	111.5814049032633	-495.8570019392379	6.12200112938996E-4	0.0025160871860888828	0.0024014770662711435	0.0016075416482252921	0.0016804753962570594	9.633366793303655E-4	0.003247823040529583	0.0026072510881791204	2.2385988701663062E28	0.0957332285895765	0.005063626537532859	2.505522016026109	0.2993615785842934	0.16471848823478585	0.17785823492661335	0.35806169825430745	4.440999366288894	-495.8570019392379
14700000	-39.94811755879221	1.872286613650825E-18	-637.9841443421851	78.59241071627247	-142.82486352597724	-495.1592808162079	1.202731211851237E8	3.02879361314087E8	4.3877624318605894E8	1.9253209775302395E8	1.5999546396822676E8	1.823283638831799E8	1.1939010868496811E8	3.807159006520172E8	1.70466352754074272E17	0.00239099797687484	8.69638255365403E7	1.8725734819263051	0.2811035464466123	0.1785629505757274	0.18822977208723013	0.3521037308904301	1.438165664572752E-10	-495.1592808162079
14730000	7.291736553497352	9.066834916493277E-30	-376.3740695950015	130.96554274579213	121.17751704078222	-497.55158663578374	1.6429641321984758E-4	9.103272181355586E-4	0.0013181301454846528	2.285118536265869E-4	0.001066362284199248	4.951241641856368E-4	7.104350387319298E-4	2.342444134503329E-4	7.435107698536566E27	0.8943559398470627	0.00437252679699876	1.6709687378666978	0.30492409819603244	0.14422804703026507	0.11960574271572111	0.43124211205798135	2.7837430336238493	-497.55158663578374
14760000	3.994552858063506	7.944573053874656E-28	-408.0963604115109	121.08879794997806	86.00402248341553	-494.10038289492644	0.008196821437532526	0.02947915178977365	0.04003812409945877	0.05802788423182674	0.007403611747352961	0.01147911356943878	0.001305974996073609	0.028258519711151533	6.128057524507183E26	0.8543000197354521	0.04874496449070516	3.262060835453823	0.2589030044288099	0.1649294118673748	0.19394408514018915	0.38222349856362603	0.49956843306487114	-494.10038289492644
14790000	9.327179938830188	1.740990825208882E-29	-373.48579627307026	129.26242971157822	120.26847439963652	-493.75427067270675	3.7550726299875935E-4	6.313151800350002E-4	4.697327786546161E-4	0.0011815793703636435	0.0013452539734145517	0.001075371255358039	7.575418874400195E-5	2.4510323663997556E-4	6.608325869903209E27	0.6613803683473158	0.003692160269882692	0.9317039900553231	0.2933045225611834	0.17476477963811607	0.14931534880027314	0.3826153490004274	5.807096270012552	-493.75427067270675
14820000	-9.614226006434546	6.996958742271499E-27	-470.282856080372	117.05208781751061	25.289131576166383	-495.5719876565384	9.804733714312468	21.88605422589145	26.655386393525486	9.56780643623839	14.887658614514981	18.868200570578566	17.982871576996764	11.112282722697488	4.3951808361821853E24	0.8967076649120328	33.84225305897675	3.865688789608329	0.27021700512170216	0.18127906543832079	0.1542679649578272	0.3942359644821499	3.123938089173381E-4	-495.5719876565384
14850000	-63.192604906368594	7.969726222515444E-15	-742.0288522291652	60.383617379769355	-248.08849859061831	-493.94035363854687	5.267828800830178E12	9.402025061858754E12	1.4498733738190934E13	2.3732095805046445E13	1.4124462049980795E13	1.6861273376536178E13	3.130861238724172E12	6.434824716058503E12	1.2311905608026934E12	0.9241745517216998	1.3904576615687512E13	1.8512449700062663	0.2919877847475546	0.1583693612806722	0.17317585681717618	0.3764669971545972	1.1056560554212926E-15	-493.94035363854687
14880000	-7.42410672898802	1.5737533391065779E-27	-456.4675133902514	116.56745757714494	38.54175451158835	-495.00926790183973	1.432924218862888	8.05629682306126	5.114057723889326	6.2667003537293535	5.362494932847413	4.344408568578465	5.238330408578319	3.2811111418265932	1.0910236108468798E25	0.49542146251059405	14.741008921108234	1.1284293166164723	0.26377561826161805	0.14837526933100287	0.15996999315742394	0.4278791192499553	0.0010032225313045154	-495.00926790183973
14910000	0.8580364473029589	3.3280481792082355E-31	-391.8260126954596	136.7343478230005	101.60385529385356	-493.42986798931315	0.0021843837507504907	0.008017249809275333	0.006119627941888822	0.02194684420965822	0.005148891085530172	0.003885965507710895	0.0014213533555650787	0.009823988202309649	6.079768960584465E29	0.0450413715256752	0.056666290967895536	0.9767194724839963	0.2806186195700147	0.17530090172480342	0.1550199750029048	0.3890605037022773	0.3945985776678813	-493.42986798931315
14940000	7.729408055244781	7.118562048365524E-31	-398.19757286621984	136.4136984681789	96.50378364122122	-494.70135650744106	0.006984724933250615	0.011397445749949187	0.023148708677774014	0.0463168620356575	0.014691724235946457	0.0034631174502917804	0.030497166058352423	0.007302434765541339	8.950169014947652E29	0.05817607449536796	0.0020907600654119563	1.610955312888913	0.28145855454474356	0.18646142571416	0.17142580308916236	0.3606542166519343	8.427561712966552	-494.70135650744106
14970000	-19.008335294152516	1.3422901774245882E-25	-522.8658987514415	111.99583067350119	-27.893235865563508	-494.9726628858779	2564.7617727085476	10029.11726577884	13348.075083919679	13745.849606914644	2182.7161975352956	2590.8850949215466	4584.396665376132	3899.8467447220246	7.617933712436878E24	0.18148536952965824	6078.9136120215935	1.1817342836516798	0.2937855297786459	0.18844934535400282	0.1321382746411441	0.38562685022620746	1.7068139489975824E-6	-494.9726628858779
15000000	7.013032847277518	2.5257126399217395E-30	-395.37585770062384	132.9492886675935	101.00316481591689	-496.3790225165407	0.004435536923811025	0.019557441080218667	0.00650347268691683	0.012287921048227393	0.00334188648101038	0.007658816550700318	0.005483972461698245	0.005670317811269633	6.034397569261502E29	0.31575352698437525	0.010775890901458219	4.385058694989136	0.3436606991082774	0.17010196259283572	0.13878061461862867	0.34745672368025843	1.0318212729996357	-496.3790225165407
15030000	6.255013009062324	7.194440563160767E-31	-375.9602017816922	135.23185121670133	119.42714687371021	-495.38734865540243	5.777351746718061E-4	0.0012304573033839815	0.0011437115211010561	0.001811335632440332	0.0016550882868184094	0.001476997566031179	6.231483572815101E-4	6.040856035641111E-4	2.216018252535426E29	0.296838312439598	0.01084361897032889	2.580130035420349	0.23238095789889698	0.16604925131017112	0.16531475438282306	0.436255036408109	1.3437040716707698	-495.38734865540243
15060000	-3.5755684983773004	3.0700592249058006E-28	-441.50276033413456	121.75625623205998	50.698696753697305	-492.2014570878319	0.7614729433628105	1.6234838823206936	2.865699050309893	1.2830794096719644	0.6068153697776881	1.804615061038385	0.7447788039602483	1.500606426751426	2.6692692456864815E26	0.14072393798882174	2.553959264213676	2.648929207179954	0.30356710697915096	0.16624571534188995	0.16378582600587632	0.36640135167308274	0.005953003830322598	-492.2014570878319
15090000	-38.12917332553526	2.6704404202607865E-22	-612.5851938181469	96.71504767388308	-119.38973212405553	-493.19546169409136	1.720404465004819E7	1.160692184078438E8	7.98282661272133E7	2.5145891684621163E7	4.66955949405077E7	1.6846224694732092E7	3.2966782461239405E7	4.566436320764465E7	7.846484797792108E20	0.7787935279088811	7.6435390390938E7	5.548631167059618	0.28664268986281816	0.16910342798358363	0.1636774031325948	0.3805764790210033	2.1568694946992815E-10	-493.19546169409136
15120000	4.846692896383142	9.954444454372521E-33	-393.81132985611043	144.23454483021305	102.57220699655923	-496.3835368526697	0.00456543293467799	0.027282928010704727	0.014478744699360724	0.008657408465789494	0.02107702986784666	0.017800369521547833	0.011362440885312028	0.01400975092073875	1.9241405846042837E31	0.41646866757230205	0.0314054801337694	1.799685290454714	0.22656943812579303	0.17872718914307997	0.1790143465269537	0.4156890262041731	0.6617846436323939	-496.3835368526697
15150000	-32.54223481614951	4.536782503821237E-24	-592.3224437751971	103.15619246709318	-97.35956690046063	-494.9628768747365	2379181.228574919	1.4512926535941962E7	1.4368109569107689E7	7796175.570992213	3163203.0966394087	1494646.203153268	9057078.944183186	5491227.137495809	5.346188416517007E22	0.950638230095313	6990137.06244834	3.4693446687616176	0.28911838008048996	0.14186012230786146	0.16206288258462614	0.4069586150270222	1.982146567202076E-9	-494.9628768747365
15180000	-74.13197094015905	1.9418893635606343E-15	-791.0531149565709	64.1717235559599	-296.87572150507134	-494.1773934514996	9.031165759012014E14	4.777184969637131E15	5.495538016552728E15	1.8268572544900062E15	2.52140037466039E15	3.155887878684236E15	2.1392541767008208E15	4.272195939328513E14	6.126022028413091E13	0.4945673445806741	4.525769379561634E15	1.278059086547666	0.29570496055830103	0.17056995339612877	0.19031519389269155	0.34340989215287826	4.0864246176086404E-18	-494.1773934514996
15210000	5.79596045811158	1.614013930444262E-31	-380.4096329101876	139.28883684145683	113.10773338893202	-493.5173662991196	7.343019972656261E-4	0.002187036828499232	0.0022683297927980914	0.0025398536263687953	0.005775115577831053	0.0019683901524934744	0.0027278321691081337	7.497505960463208E-4	6.079016259606686E30	0.1806478076119728	0.018031102545536238	1.6730721252407543	0.2745140920573273	0.16865128031059065	0.1514224694590868	0.40541215817299475	1.355155331649375	-493.5173662991196
15240000	-31.16041717646369	4.90463775665E-22	-576.4039510516347	94.07956762041373	-81.74286366597745	-494.6610873856573	184613.63820753695	200993.6723135041	751966.7648517756	645261.1287713622	400965.29628221295	455216.78672290954	302644.2465555901	104376.60757294924	4.1808567667805966E21	0.26857355350298245	2687057.617263291	3.006003255571962	0.25062903497529615	0.16103757834575697	0.17607041723006273	0.4122629694488837	8.131968042906835E-9	-494.6610873856573
15270000	-8.043230943958465	3.929411459806278E-27	-472.4732581993152	119.18572084189587	22.184518769003773	-494.65777696831896	15.532879072120972	32.09189612172377	53.06432114769069	44.44782191548005	21.393936157023237	16.371115578726293	25.71196675415864	45.9096436593475	1.724937274965928E26	0.19795702881982116	17.053819907607366	2.5116317329047555	0.3211571057212524	0.1601503352800916	0.13139210606733473	0.3873004529313209	6.633356667802013E-4	-494.65777696831896
15300000	-21.615201940949397	6.1100742231910384E-24	-533.483568677018	104.20845582018516	-40.30111818856293	-493.18245048845506	6256.21382124614	30197.05854364448	26388.721380625986	37539.16950478387	7705.228914455738	10699.693157625134	12581.874392017115	14044.413289555889	1.52280978379265E22	0.905359538338076	20608.8538705136	3.023729816795412	0.27490831800523896	0.20555540118985852	0.14966299032535846	0.36987329047954387	7.839785599620861E-7	-493.18245048845506
15330000	-0.17415797507536257	1.1427091561564006E-28	-428.6583311437086	126.21744002390272	65.28336837213448	-493.9416995158431	0.15883291487930443	0.09000074118052342	0.609984398788283	0.7365891875741887	0.2198221763076901	0.11299905882316087	0.23233058216990793	0.2064462009431035	4.960497414331249E27	0.33127418099359107	0.5333510233472053	1.5165967653485137	0.2613484841775561	0.18092004483676272	0.13990496412857972	0.4178265068571014	0.03937534816512006	-493.9416995158431
15360000	-27.308579195972033	1.6469039377867133E-23	-558.7856998790247	101.61308002886204	-63.776132303606616	-495.0095675754181	52940.533101451154	240438.55557448417	190118.42975992057	137655.35152392482	48931.74874752388	76652.12445297648	335850.63676044863	28715.96603078241	1.4869860965222095E22	0.0781402955673417	396660.7128010623	1.4423707091270457	0.3125916976743876	0.1435430150801704	0.15951867948223478	0.38434660776320706	3.5622994087411906E-8	-495.0095675754181
15390000	-2.7872239678747186	1.0836005543777726E-29	-439.33270210170804	130.66178936420533	54.23488475342916	-493.56758685513717	0.3673180521006556	1.9786452569730026	0.1583895522525834	1.6662439704574212	1.4545236458657211	0.47938459544231876	0.18072114751674836	1.8759162342967381	1.9647669681515786E28	0.6241679260375579	1.2626631813813147	3.151040689823974	0.29876962439058463	0.17816274314681385	0.1640533382686327	0.35901429419396874	0.01059478755087348	-493.56758685513717
15420000	-5.039978127770602	3.636967877875275E-28	-457.2918611323852	123.93211622548662	38.55661738566991	-495.8484785180551	2.2043345398311387	8.077248787234934	11.298380135566248	3.115025225934949	6.353969574546907	1.7413940376192936	2.761065781947657	12.171129937952447	1.7357799357887874E27	0.23346366184749884	4.776240888177456	0.9443918666402127	0.28645065781823403	0.16045125579202005	0.1924749255088263	0.36062316088091956	0.006251413654561954	-495.8484785180551
15450000	0.12067549457975185	1.5807596232673345E-29	-426.4295620024409	128.96528727552075	68.36996117380454	-494.79952317624543	0.17108385215845537	0.6634597165102591	0.2147765188492963	0.6507631365571688	0.41659282855479424	0.3621929215067795	0.2557772779531485	0.9539724927874337	2.0109642850821423E26	0.9868459123620837	0.19067345931407179	2.0791015523412884	0.253058401517062	0.15199661801671616	0.20300689417214543	0.3919380862940763	0.07217072058875933	-494.79952317624543
15480000	3.8321492115073874	1.0531734273697348E-29	-409.6913614341159	130.22528561697675	84.06289191527146	-493.75425334938734	0.014850169361269835	0.054132945043148854	0.10767933087445593	0.08850709883310949	0.018138151862393283	0.025487888531163454	0.0866314679776541	0.053886817075094476	2.1695256104197735E28	0.21853171729319387	0.07819196479367263	3.520916154787314	0.25767794010681183	0.1847418651202059	0.1633178900495501	0.3942623047234319	0.3259991447794995	-493.75425334938734
15510000	5.998109424083592	1.55062196324514E-30	-400.51763461269843	134.4901300231623	92.9337865995841	-493.4514212122825	0.012944791078723851	0.02310140851731313	0.08356636694347236	0.016947718399373795	0.022494071955636716	0.00800620296868328	0.015270089723886294	0.04035936626918756	1.6997015861179648E29	0.44215066868913455	0.020536766381637497	1.201378180761043	0.30183552074522	0.17765048460599317	0.151083138552354	0.36943085609643256	1.2139952612567169	-493.4514212122825
15540000	5.836084063435914	3.1476006014756737E-31	-397.7441302271677	137.96723962386218	96.16641934537554	-493.91054957254323	0.005674356159380856	0.010367864272902306	0.014694341763932724	0.05380689212414306	0.02369534452139211	0.010706224277054813	0.019628044088391427	0.002828789143775187	2.5060381186612892E30	0.30182977237745534	0.0168998476227819	3.8781545147566012	0.28759544714686536	0.186049576066983	0.18613536809104836	0.3402196086951029	0.8189750964564501	-493.91054957254323
15570000	2.571477026600051	2.914437271957318E-29	-410.1220237575682	128.62415758050955	90.6499801940295	-500.7720039515977	0.011982219338297077	0.05116867272844936	0.09349927703856875	0.03349862713007065	0.018198700918771335	0.009940927330306496	0.028957798211873453	0.020907841012619284	5.322350136001286E27	0.7168287177383933	0.06122638330167704	1.2048657398722311	0.23897163599645804	0.14663183956061884	0.18895361427157206	0.42544291017135055	0.10112622163119164	-500.7720039515977
15600000	11.369145682624554	5.35478657363182E-32	-370.0220824524642	139.02882296310491	124.93611583226946	-494.95819828473367	3.4156018125017213E-4	6.282451663836353E-4	8.849766186050277E-4	6.267543477129635E-4	6.001450092087079E-4	6.314138648008909E-4	2.943235563607516E-4	3.966363819956046E-4	3.387496874418264E31	0.6140239410718755	0.0014689622900483264	4.230763261175197	0.337901603618541	0.16958607570425566	0.16591985579520507	0.3265924648819977	10.72114173585801	-494.95819828473367
15630000	10.318006294175433	4.098982544520744E-32	-367.3192356558767	141.2939838315156	128.31527741711184	-495.6345130729885	2.697542378639192E-4	6.256719472392363E-4	6.492062109144319E-4	8.568053694992813E-4	0.001334479118313024	3.710482608724986E-4	6.55886086527515E-4	9.729185600705063E-4	3.023980534254876E30	0.6046551031169909	0.0017147577803080733	3.6268478536028272	0.31992966275134205	0.1655379100003675	0.1608395816553279	0.35369284559296194	5.798351267342219	-495.6345130729885
15660000	8.701361315968295	8.114288055970205E-32	-375.68963198998586	140.67651186851526	116.56215623737398	-492.25178822735984	0.0014515804413105893	0.005173443712593648	0.0052011738733642125	0.007043822362272929	0.0011335349417974352	0.002257182170578689	0.002996627427519126	4.438383089019893E-4	7.094940396537828E30	0.43165301635020875	0.005569916798366754	1.6784701664942778	0.27328348922209267	0.17925021091261034	0.1667869883151283	0.3806793115501682	2.5372194970924085	-492.25178822735984
15690000	-13.83208396362965	4.213487612156545E-26	-496.07394340865454	113.82941311250518	-1.586882382432826	-494.48706102622174	159.2428598006067	575.289635028788	646.300764855413	338.6693089316011	371.28511797031047	237.99888875402604	115.00970024800385	193.427060163711	7.381878153467009E24	0.053843573388837454	395.24561152095293	2.8684332580802514	0.33381440281639274	0.1831622929321275	0.14611485033637048	0.3369084539151089	3.339883961214113E-5	-494.48706102622174
15720000	-14.536015943158201	1.1876177416512005E-26	-503.1987098816967	115.58134135605268	-9.810250443216333	-493.38845943848037	441.53016619142187	1819.6967697894536	1306.6460681392591	1267.5012615473372	626.3788966266815	547.9400275742291	1637.9857025392519	241.53879837551216	4.489072382093754E24	0.7431767741378944	331.6732923884584	3.4149385708534195	0.2840700832239023	0.20391856383898901	0.15668589876639064	0.35532545417071754	6.743669339058868E-5	-493.38845943848037
15750000	-9.061266394880377	1.525933088459804E-27	-473.56267894251465	120.756073291595	21.06440749562465	-494.6270864381393	17.623718449305052	85.31806141462195	59.759778197253105	33.46095649688607	28.991374402265535	44.07212348421454	36.81254919519753	37.36323410640037	2.4117219903914352E26	0.7446968999651102	28.482376474804177	1.487334965796248	0.2718514557976907	0.17800972416294192	0.20070586158484222	0.3494329584545247	6.598312434705074E-4	-494.6270864381393
15780000	-1.201383993773173	1.772122886880174E-30	-423.5914945378654	134.3358074051527	70.36828813995497	-493.9597826778204	0.12175022418520791	0.37292581215180426	0.2864003961994218	0.4882504690272888	0.3113619071076498	0.3435352262274129	0.41835422698789165	0.24412589374511634	3.068985143997441E29	0.607367846930228	0.7113155453690387	2.106280912801187	0.27904743751958855	0.19315942524494364	0.1361802344386665	0.3916129027968009	0.030578638990360264	-493.9597826778204
15810000	-15.019708642596477	6.907861871791848E-29	-495.28217022805	126.86248638859763	0.9846356100040978	-496.2668058380541	204.5612456161759	2364.405729530516	487.52647603095545	991.8205797677407	325.5327040810141	92.90399492310779	261.7397937729258	199.7444425511743	2.6572633433206723E26	0.9707904946097193	885.7991631559096	1.6718053262018568	0.3217665801187422	0.13540154584952865	0.1382472173250831	0.4045846567066457	2.798222538484432E-5	-496.2668058380541
15840000	10.461320599168136	1.7181059006730264E-35	-364.705563605776	157.38998170921852	130.10212046855793	-494.8076840743339	8.852924628366425E-4	0.002996535758009578	0.0037672045039360024	0.0031879929752704293	0.0018817458266240654	9.573204861934054E-4	0.001843704285915948	9.716785425756373E-4	8.860185986395776E33	0.8715947792613719	0.00184431786123509	5.707495211328138	0.2838037623148257	0.1625057202154044	0.1585752889781441	0.39511522849162545	5.543813142123454	-494.8076840743339
15870000	-28.146879559982146	1.1610941198077397E-26	-559.6438477476511	116.6590250798797	-64.19323265866582	-495.4506150889853	159513.79142244108	920154.9472789863	282542.8330216965	456339.9382425098	63895.30315128187	342933.8484776661	225422.03778265067	142974.30462508262	2.9332306265375614E25	0.22120091549917648	537229.751125206	3.3837381258258974	0.29520586210877997	0.16728457208526148	0.20465512896926977	0.33285443683668836	2.1263892655178965E-8	-495.4506150889853
15900000	-22.135562146326656	8.544557482691315E-28	-529.68094069564	120.59007883665994	-36.76466335375926	-492.9162773418807	10041.271712411699	61267.247004680416	38817.68829364066	51250.9741956293	5917.295932424673	11249.564177603017	26705.81259748446	5127.903657650991	7.775372013738228E25	0.6104632138534107	29468.185739580727	4.315050395979544	0.2779760092430266	0.16500461863303975	0.1692641046843616	0.3877552674395715	4.663277177125948E-7	-492.9162773418807
15930000	0.6607236171711199	1.2998676756262767E-34	-393.5888563301786	152.54116055792917	98.94844539461327	-492.53730172479186	0.008352866220443773	0.036313509614411696	0.015353145024715397	0.05542458515141177	0.044180569592916843	0.031592974024868416	0.002717670460317092	0.011174725257993415	1.4885027993991244E33	0.1713134825267979	0.20018940785790607	2.1304391457328675	0.2886326256649889	0.1658561329626807	0.16535294983467802	0.38015829153765185	0.11409104168913302	-492.53730172479186
15960000	-20.116138920357173	7.821141922651606E-28	-515.0217564100274	122.34208718936948	-21.105978045532773	-493.91577836449454	1906.3667368790095	3785.9214737668635	5256.182529728309	6398.406339770083	5820.625512063382	2853.29506061888	1986.3675808280623	3856.746097116938	6.263839426363324E26	0.39039495479039854	14003.961313905309	2.009979532137288	0.31549159248522685	0.1622426280698023	0.14153417977995728	0.38073159966501297	1.5052331742591682E-6	-493.91577836449454
15990000	-8.860783138643967	1.2583199607843644E-30	-455.41810084181037	133.13016681447058	37.81311111176079	-493.2312119535712	5.414604124972655	15.66789895295535	9.905771789116411	39.09311470683933	1.205517315336942	19.021080854631624	7.878926692514567	9.810766104898015	8.31319236832823E27	0.9179355883924166	30.205335718652925	1.3174172882170863	0.3013161849581101	0.15928136540897483	0.17709488374906002	0.36230756588385443	5.40985423124359E-4	-493.2312119535712
16020000	7.050348289226046	4.954860453929002E-35	-361.9397824562335	153.19999152219503	134.23302194439944	-496.17280440063297	1.4444686241122978E-4	6.509591590492294E-4	5.25450693078023E-4	8.537099585328241E-4	4.5631438542746033E-4	5.59568479073639E-4	2.1835878475806128E-4	1.6409592501238942E-4	5.0210439918061425E34	0.2636436328211101	0.005916885641025253	1.481091452294988	0.2573530997531967	0.1864267529461492	0.13653477866027552	0.419685368640378	3.965573084780418	-496.17280440063297
16050000	2.3310948193786234	2.449975108532123E-32	-420.82103036601086	138.10219294364578	73.88709072869663	-494.7081210947075	0.11451070785101426	0.26618271027928786	0.4241786718728143	0.2706732403166963	0.022469023096826257	0.1348725963693277	0.14732138113714752	0.0996694807657305	4.134434747705776E31	0.9370351578456868	0.15527956146084987	2.733441400043549	0.3159449744444477	0.20576601144810788	0.1361773718057484	0.34211164230169544	0.10523390394606924	-494.7081210947075
16080000	6.33384678766465	3.157035259378131E-33	-374.3668472284946	146.89353101211717	119.94585351961645	-494.312700748111	8.370747049476326E-4	0.004054710819210845	0.0014172774008827551	0.004732485292397213	0.00112785766570681	0.0018151537461363106	0.002261165056122971	0.0035226288670794216	6.899094315395506E31	0.5728589506681975	0.012999675386601715	1.9608621120832572	0.28803163661658515	0.16944778693993628	0.1961326083915764	0.34638796805190153	1.5070872111350437	-494.312700748111
16110000	-4.875860648417461	1.12001118085079E-29	-455.2000676947998	130.66552026494273	37.40792684348409	-492.6079945382839	2.719763982942431	7.735887585331606	9.629381826210595	7.0218327324314975	0.5783565097839836	8.2037600864609	12.415516846316496	17.604126140179183	2.9730041424630765E28	0.39223999540385573	3.6051670319560056	3.3317647460168	0.2871096173270071	0.18049630400798447	0.16721081286523218	0.36518326579977545	0.005025592884015669	-492.6079945382839
16140000	-120.00801415879693	2.668203531226625E-6	-1015.7616233777242	22.952328867863443	-521.4079757826499	-494.3536475950743	5.36624640359137E24	8.560417382560875E24	3.411029633765287E25	1.55866402370915E25	6.208987817613833E24	4.685962830940917E24	2.547032312193869E24	7.252358384727277E24	287041.9508347405	0.49134509467378745	4.367443699476808E25	1.119178034093622	0.26810225697372736	0.19234295131933984	0.1619788521377164	0.37757593956921554	4.25758100215291E-28	-494.3536475950743
16170000	-96.29890718542967	1.640149848644831E-11	-901.8531596236885	46.435928105717444	-407.3077747349862	-494.54538488870236	4.641648289694309E19	3.830558749480651E20	8.821500526347679E19	5.5925850033381786E19	1.293863170194377E20	1.2987654984193702E20	7.7297041257106196E18	1.1044122417118201E20	1.2906948521716982E10	0.2800732843303184	3.7098191688674496E20	1.7552999204419881	0.2950234913051992	0.15679941185194696	0.13067683891076595	0.41750025793208695	5.843885420358824E-23	-494.54538488870236
16200000	-96.6834287862484	5.162083092631897E-12	-908.5581677511024	49.21880509877901	-414.8253247478307	-493.7328430032717	2.2673569563672822E20	1.0268310128628531E21	4.561138654382938E20	1.0553160785161602E21	5.218587477818891E20	1.521982889486418E20	2.4028277545441827E20	2.1814759868884366E20	1.4678440748641174E11	0.5203013465353021	3.0645230049699496E20	2.3350468971550473	0.2785405752157295	0.19229830851622237	0.14068236503570816	0.38847875123233905	3.58744309232768E-23	-493.7328430032717
16230000	-13.057124995655641	3.392220951544268E-30	-473.562118980528	133.22255204322954	22.017700784737613	-495.5798197652656	15.085671526567529	67.49579758335884	62.65479012172076	88.38615634857041	3.8216129666440066	76.69456110164289	41.552130271582456	44.21763586232829	1.483477769188319E29	0.4171599344833888	260.57975989537533	2.2870586143333136	0.3494742400665134	0.15996065091845785	0.16455913058722196	0.32600597842780593	7.789611357497028E-5	-495.5798197652656
16260000	0.4197493736126938	4.602077167372801E-31	-419.1653568261997	136.38358786421793	74.29582515107536	-493.46118197727503	0.08353175891648931	0.3762578546576117	0.19498935482247817	0.2202968673994406	0.25058286621849857	0.16462581986703162	0.12751299795037213	0.0396566639136578	4.029569959597886E30	0.07042793872631062	0.36802782773944975	5.38262136407754	0.306867380655222	0.15987269476177357	0.1499371615501722	0.3833227630328314	0.0511700433155744	-493.46118197727503
16290000	-5.952795228355956	4.963418986691284E-30	-456.57892332006253	129.48994357479324	36.41199784270135	-492.99092116276387	5.495527859896889	17.011854953388124	22.330134946391507	12.48481803321831	5.644518982162843	11.191281630841448	17.48750437834652	14.352641135955343	5.257112414316482E27	0.6442940762065865	3.326437669087053	2.703111224756159	0.3115739088473262	0.1524782215515612	0.15235764095266247	0.38359022864844955	0.006276056580905157	-492.99092116276387
16320000	4.788629498676611	5.7842086995294645E-34	-389.80454062277227	149.82537340637953	109.21477219277529	-499.01931281554755	0.0041245462102371495	0.010529855423645628	0.010908099836895247	0.009014191848755543	0.008373754401296226	0.02094047616294541	0.0015604967559007838	0.017247008282494272	2.5670881965951186E31	0.9577819339736563	0.03014568033799362	2.9260072330344733	0.24342477491232029	0.20315992318781484	0.2116792009280341	0.34173610097183016	0.8064797307341562	-499.01931281554755
