name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Phoenix canariensis 	 NA	NA	NA	113250	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenix acaulis 	 NA	NA	NA	446122	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenix loureiroi 	 NA	NA	NA	446123	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenix pusilla 	 NA	NA	NA	446124	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenix roebelenii 	 NA	NA	NA	446125	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenix rupicola 	 NA	NA	NA	446126	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenix sylvestris 	 NA	NA	NA	446127	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenix theophrasti 	 NA	NA	NA	446128	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenix atlantica 	 NA	NA	NA	1277279	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenix caespitosa 	 NA	NA	NA	1277280	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenix paludosa 	 NA	NA	NA	1277281	NA	NA	NA	4719	NA	169748	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal minor 	 NA	NA	NA	34172	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal palmetto 	 NA	NA	NA	54447	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal bermudana 	 NA	NA	NA	115515	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal mauritiiformis 	 NA	NA	NA	115516	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal domingensis 	 NA	NA	NA	145710	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal etonia 	 NA	NA	NA	446155	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal causiarum 	 NA	NA	NA	469726	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal gretherae 	 NA	NA	NA	469727	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal guatemalensis 	 NA	NA	NA	469728	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal maritima 	 NA	NA	NA	469729	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal mexicana 	 NA	NA	NA	469730	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal pumos 	 NA	NA	NA	469731	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal rosei 	 NA	NA	NA	469732	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal uresana 	 NA	NA	NA	469733	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal yapa 	 NA	NA	NA	469734	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Sabal miamiensis 	 NA	NA	NA	471230	NA	NA	NA	13253	NA	417009	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Chelyocarpus ulei 	 NA	NA	NA	115455	NA	NA	NA	115454	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Chelyocarpus repens 	 NA	NA	NA	145681	NA	NA	NA	115454	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Chelyocarpus dianeurus 	 NA	NA	NA	1176945	NA	NA	NA	115454	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Coccothrinax argentata 	 NA	NA	NA	115459	NA	NA	NA	115458	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Coccothrinax argentea 	 NA	NA	NA	480894	NA	NA	NA	115458	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Coccothrinax barbadensis 	 NA	NA	NA	480895	NA	NA	NA	115458	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Coccothrinax borhidiana 	 NA	NA	NA	480896	NA	NA	NA	115458	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Coccothrinax crinita 	 NA	NA	NA	480897	NA	NA	NA	115458	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Coccothrinax inaguensis 	 NA	NA	NA	480900	NA	NA	NA	115458	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Coccothrinax miraguama 	 NA	NA	NA	480901	NA	NA	NA	115458	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Coccothrinax salvatoris 	 NA	NA	NA	480903	NA	NA	NA	115458	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Coccothrinax spissa 	 NA	NA	NA	480904	NA	NA	NA	115458	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Coccothrinax litoralis 	 NA	NA	NA	674194	NA	NA	NA	115458	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Thrinax radiata 	 NA	NA	NA	115524	NA	NA	NA	115523	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Thrinax ekmaniana 	 NA	NA	NA	292706	NA	NA	NA	115523	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Thrinax morrisii 	 NA	NA	NA	292710	NA	NA	NA	115523	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Thrinax excelsa 	 NA	NA	NA	480906	NA	NA	NA	115523	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Thrinax parviflora 	 NA	NA	NA	480907	NA	NA	NA	115523	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Trithrinax campestris 	 NA	NA	NA	115527	NA	NA	NA	115526	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Trithrinax acanthocoma 	 NA	NA	NA	230706	NA	NA	NA	115526	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Trithrinax brasiliensis 	 NA	NA	NA	402034	NA	NA	NA	115526	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Cryosophila sp. 1991-1092 	 NA	NA	NA	115540	NA	NA	NA	115539	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Cryosophila warscewiczii 	 NA	NA	NA	352070	NA	NA	NA	115539	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Cryosophila stauracantha 	 NA	NA	NA	480905	NA	NA	NA	115539	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Itaya amicorum 	 NA	NA	NA	131276	NA	NA	NA	131275	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Schippia concolor 	 NA	NA	NA	131300	NA	NA	NA	131299	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hemithrinax compacta 	 NA	NA	NA	292705	NA	NA	NA	292704	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hemithrinax rivularis 	 NA	NA	NA	292707	NA	NA	NA	292704	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Zombia antillarum 	 NA	NA	NA	292712	NA	NA	NA	292711	NA	417010	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Kerriodoxa elegans 	 NA	NA	NA	93283	NA	NA	NA	93282	NA	417014	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Chuniophoenix nana 	 NA	NA	NA	115457	NA	NA	NA	115456	NA	417014	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Chuniophoenix hainanensis 	 NA	NA	NA	480678	NA	NA	NA	115456	NA	417014	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Nannorrhops ritchiana 	 NA	NA	NA	115498	NA	NA	NA	115497	NA	417014	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Tahina spectabilis 	 NA	NA	NA	462332	NA	NA	NA	551670	NA	417014	169700	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Chambeyronia macrocarpa 	 NA	NA	NA	101624	NA	NA	NA	101623	169708	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Kentiopsis magnifica 	 NA	NA	NA	115483	NA	NA	NA	115482	169708	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Kentiopsis oliviformis 	 NA	NA	NA	115484	NA	NA	NA	115482	169708	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Kentiopsis piersoniorum 	 NA	NA	NA	115485	NA	NA	NA	115482	169708	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Archontophoenix purpurea 	 NA	NA	NA	131255	NA	NA	NA	131254	169708	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Archontophoenix alexandrae 	 NA	NA	NA	180981	NA	NA	NA	131254	169708	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Archontophoenix cunninghamiana 	 NA	NA	NA	679633	NA	NA	NA	131254	169708	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Actinorhytis calapparia 	 NA	NA	NA	184793	NA	NA	NA	184792	169708	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Actinokentia huerlimannii 	 NA	NA	NA	292641	NA	NA	NA	292640	169708	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Actinokentia divaricata 	 NA	NA	NA	292735	NA	NA	NA	292640	169708	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Areca triandra 	 NA	NA	NA	115441	NA	NA	NA	115440	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Areca vestiaria 	 NA	NA	NA	145668	NA	NA	NA	115440	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Areca catechu 	 NA	NA	NA	184783	NA	NA	NA	115440	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Areca concinna 	 NA	NA	NA	252706	NA	NA	NA	115440	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Areca rheophytica 	 NA	NA	NA	252707	NA	NA	NA	115440	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Areca insignis 	 NA	NA	NA	264298	NA	NA	NA	115440	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Areca macrocalyx 	 NA	NA	NA	264299	NA	NA	NA	115440	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Areca hutchinsoniana 	 NA	NA	NA	400928	NA	NA	NA	115440	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Areca tunku 	 NA	NA	NA	400929	NA	NA	NA	115440	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Nenga pumila 	 NA	NA	NA	131288	NA	NA	NA	131287	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Nenga gajah 	 NA	NA	NA	252708	NA	NA	NA	131287	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga coronata 	 NA	NA	NA	252730	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga disticha 	 NA	NA	NA	252731	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga rumphiana 	 NA	NA	NA	252732	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga simplicifrons 	 NA	NA	NA	252733	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga sp. Loo 309 	 NA	NA	NA	252737	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga densiflora 	 NA	NA	NA	264306	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga malaiana 	 NA	NA	NA	264307	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga patula 	 NA	NA	NA	264308	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga scortechinii 	 NA	NA	NA	264310	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga adangensis 	 NA	NA	NA	400885	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga albescens 	 NA	NA	NA	400886	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga arinasae 	 NA	NA	NA	400887	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga aristata 	 NA	NA	NA	400888	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga auriculata 	 NA	NA	NA	400889	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga badia 	 NA	NA	NA	400890	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga batanensis 	 NA	NA	NA	400891	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga bicolana 	 NA	NA	NA	400892	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga brevipes 	 NA	NA	NA	400893	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga caesia 	 NA	NA	NA	400894	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga celebica 	 NA	NA	NA	400895	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga chaiana 	 NA	NA	NA	400896	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga copelandii 	 NA	NA	NA	400897	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga crassipes 	 NA	NA	NA	400898	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga curranii 	 NA	NA	NA	400899	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga dicksonii 	 NA	NA	NA	400900	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga egregia 	 NA	NA	NA	400901	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga forbesii 	 NA	NA	NA	400902	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga fractiflexa 	 NA	NA	NA	400903	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga grandis 	 NA	NA	NA	400904	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga heterophylla 	 NA	NA	NA	400905	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga insignis 	 NA	NA	NA	400906	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga javana 	 NA	NA	NA	400907	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga latisecta 	 NA	NA	NA	400908	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga limosa 	 NA	NA	NA	400909	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga maculata 	 NA	NA	NA	400910	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga mirabilis 	 NA	NA	NA	400911	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga negrosensis 	 NA	NA	NA	400912	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga pachyphylla 	 NA	NA	NA	400913	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga philippinensis 	 NA	NA	NA	400914	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga pulchella 	 NA	NA	NA	400916	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga purpurea 	 NA	NA	NA	400917	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga riparia 	 NA	NA	NA	400918	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga rivularis 	 NA	NA	NA	400919	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga salicifolia 	 NA	NA	NA	400920	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga sessilifolia 	 NA	NA	NA	400921	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga subintegra 	 NA	NA	NA	400922	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga subruminata 	 NA	NA	NA	400923	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga tashiroi 	 NA	NA	NA	400924	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga urosperma 	 NA	NA	NA	400925	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga veitchii 	 NA	NA	NA	400926	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga watanaiana 	 NA	NA	NA	400927	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga aff. malaiana Joko Witono 355 	 NA	NA	NA	400930	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga aff. polymorpha B19941280 	 NA	NA	NA	400931	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pinanga sp. B199309198 	 NA	NA	NA	400932	NA	NA	NA	252729	169709	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis lutescens 	 NA	NA	NA	131267	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis lastelliana 	 NA	NA	NA	145688	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis leptocheilos 	 NA	NA	NA	154479	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis heterophylla 	 NA	NA	NA	184785	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis ambilaensis 	 NA	NA	NA	292758	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis fibrosa 	 NA	NA	NA	292759	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis hiarakae 	 NA	NA	NA	292760	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
