name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Hipparchia_neomiris	NA	NA	NA	111911	NA	NA	NA	111908	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hipparchia_semele	NA	NA	NA	111912	NA	NA	NA	111908	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hipparchia_statilinus	NA	NA	NA	366085	NA	NA	NA	111908	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hipparchia_syriaca	NA	NA	NA	876061	NA	NA	NA	111908	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hipparchia_volgensis	NA	NA	NA	876062	NA	NA	NA	111908	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hyponephele_lupina	NA	NA	NA	596592	NA	NA	NA	111913	150883	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hyponephele_lycaon	NA	NA	NA	111914	NA	NA	NA	111913	150883	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Iolana_iolas	NA	NA	NA	301168	NA	NA	NA	301167	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Iphiclides_podalirius	NA	NA	NA	110791	NA	NA	NA	157396	NA	189314	42289	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Issoria_lathonia	NA	NA	NA	171587	NA	NA	NA	171586	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Kirinia_climene	NA	NA	NA	669551	NA	NA	NA	348715	366209	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Kirinia_roxelana	NA	NA	NA	348716	NA	NA	NA	348715	366209	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lampides_boeticus	NA	NA	NA	228011	NA	NA	NA	228010	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lasiommata_maera	NA	NA	NA	111916	NA	NA	NA	111915	366209	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lasiommata_megera	NA	NA	NA	111917	NA	NA	NA	111915	366209	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lasiommata_petropolitana	NA	NA	NA	111918	NA	NA	NA	111915	366209	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Leptidea_duponcheli	NA	NA	NA	189909	NA	NA	NA	189907	NA	NA	151208	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Leptidea_morsei	NA	NA	NA	189911	NA	NA	NA	189907	NA	NA	151208	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Leptidea_sinapis	NA	NA	NA	189913	NA	NA	NA	189907	NA	NA	151208	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Leptotes_pirithous	NA	NA	NA	282318	NA	NA	NA	282317	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Libythea_celtis	NA	NA	NA	76239	NA	NA	NA	76238	NA	NA	42279	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Limenitis_camilla	NA	NA	NA	270466	NA	NA	NA	124410	NA	215788	100750	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Limenitis_populi	NA	NA	NA	227535	NA	NA	NA	124410	NA	215788	100750	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Limenitis_reducta	NA	NA	NA	191421	NA	NA	NA	124410	NA	215788	100750	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lopinga_achine	NA	NA	NA	348718	NA	NA	NA	348717	366209	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lycaena_alciphron	NA	NA	NA	282377	NA	NA	NA	265359	NA	NA	124406	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lycaena_dispar	NA	NA	NA	580877	NA	NA	NA	265359	NA	NA	124406	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lycaena_helle	NA	NA	NA	480923	NA	NA	NA	265359	NA	NA	124406	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lycaena_hippothoe	NA	NA	NA	580924	NA	NA	NA	265359	NA	NA	124406	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lycaena_phlaeas	NA	NA	NA	282391	NA	NA	NA	265359	NA	NA	124406	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lycaena_thersamon	NA	NA	NA	265360	NA	NA	NA	265359	NA	NA	124406	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lycaena_thetis	NA	NA	NA	282396	NA	NA	NA	265359	NA	NA	124406	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lycaena_tityrus	NA	NA	NA	266947	NA	NA	NA	265359	NA	NA	124406	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lycaena_virgaureae	NA	NA	NA	282395	NA	NA	NA	265359	NA	NA	124406	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Maniola_chia	NA	NA	NA	330683	NA	NA	NA	111919	150883	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Maniola_jurtina	NA	NA	NA	191418	NA	NA	NA	111919	150883	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Maniola_nurag	NA	NA	NA	330684	NA	NA	NA	111919	150883	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Maniola_telmessia	NA	NA	NA	669740	NA	NA	NA	111919	150883	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melanargia_arge	NA	NA	NA	679089	NA	NA	NA	111922	150884	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melanargia_galathea	NA	NA	NA	111923	NA	NA	NA	111922	150884	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melanargia_ines	NA	NA	NA	679095	NA	NA	NA	111922	150884	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melanargia_lachesis	NA	NA	NA	111924	NA	NA	NA	111922	150884	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melanargia_larissa	NA	NA	NA	679096	NA	NA	NA	111922	150884	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melanargia_occitanica	NA	NA	NA	679100	NA	NA	NA	111922	150884	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melanargia_russiae	NA	NA	NA	111925	NA	NA	NA	111922	150884	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melitaea_aetherie	NA	NA	NA	578764	NA	NA	NA	104514	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melitaea_arduinna	NA	NA	NA	113387	NA	NA	NA	104514	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Mellicta_asteria	NA	NA	NA	578790	NA	NA	NA	596672	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Mellicta_athalia	NA	NA	NA	113330	NA	NA	NA	596672	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melitaea_aurelia	NA	NA	NA	113331	NA	NA	NA	104514	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Mellicta_britomartis	NA	NA	NA	113332	NA	NA	NA	596672	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melitaea_cinxia	NA	NA	NA	113334	NA	NA	NA	104514	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Mellicta_deione	NA	NA	NA	113335	NA	NA	NA	596672	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melitaea_diamina	NA	NA	NA	113337	NA	NA	NA	104514	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melitaea_didyma	NA	NA	NA	104515	NA	NA	NA	104514	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Mellicta_parthenoides	NA	NA	NA	113340	NA	NA	NA	596672	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melitaea_phoebe	NA	NA	NA	113342	NA	NA	NA	104514	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Melitaea_trivia	NA	NA	NA	113345	NA	NA	NA	104514	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Mellicta_varia	NA	NA	NA	113346	NA	NA	NA	596672	171580	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Minois_dryas	NA	NA	NA	270472	NA	NA	NA	270471	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Neptis_rivularis	NA	NA	NA	342689	NA	NA	NA	270467	NA	215789	100750	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Neptis_sappho	NA	NA	NA	270468	NA	NA	NA	270467	NA	215789	100750	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Nymphalis_antiopa	NA	NA	NA	171592	NA	NA	442325	76218	NA	171576	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polygonia_calbum	NA	NA	NA	929971	NA	NA	NA	127362	NA	171576	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polygonia_egea	NA	NA	NA	171598	NA	NA	NA	127362	NA	171576	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Nymphalis_vaualbum	NA	NA	NA	470266	NA	NA	442327	76218	NA	171576	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Nymphalis_polychloros	NA	NA	NA	171594	NA	NA	442324	76218	NA	171576	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Nymphalis_xanthomelas	NA	NA	NA	76219	NA	NA	442324	76218	NA	171576	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Ochlodes_sylvanus	NA	NA	NA	876063	NA	NA	NA	218743	NA	NA	40096	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Oeneis_glacialis	NA	NA	NA	988006	NA	NA	NA	100746	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Oeneis_jutta	NA	NA	NA	328893	NA	NA	NA	100746	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Oeneis_norna	NA	NA	NA	227743	NA	NA	NA	100746	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Papilio_alexanor	NA	NA	NA	77249	NA	NA	NA	7145	NA	189315	42289	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Papilio_hospiton	NA	NA	NA	77254	NA	NA	NA	7145	NA	189315	42289	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Papilio_machaon	NA	NA	NA	76193	NA	NA	NA	7145	NA	189315	42289	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pararge_aegeria	NA	NA	NA	116150	NA	NA	NA	111932	366209	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Parnassius_apollo	NA	NA	NA	110799	NA	NA	447236	42291	NA	213899	42290	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Parnassius_mnemosyne	NA	NA	NA	213953	NA	NA	447264	42291	NA	213899	42290	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Parnassius_phoebus	NA	NA	NA	132706	NA	NA	447236	42291	NA	213899	42290	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pelopidas_thrax	NA	NA	NA	509316	NA	NA	NA	218747	NA	NA	40096	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Phengaris_alcon	NA	NA	NA	203773	NA	NA	NA	301170	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Phengaris_arion	NA	NA	NA	203779	NA	NA	NA	301170	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Phengaris_nausithous	NA	NA	NA	203777	NA	NA	NA	301170	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Phengaris_teleius	NA	NA	NA	203778	NA	NA	NA	301170	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pieris_brassicae	NA	NA	NA	7116	NA	NA	NA	7115	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pieris_bryoniae	NA	NA	NA	876064	NA	NA	NA	7115	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pieris_mannii	NA	NA	NA	876065	NA	NA	NA	7115	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pieris_napi	NA	NA	NA	78633	NA	NA	NA	7115	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pieris_rapae	NA	NA	NA	64459	NA	NA	NA	7115	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Plebejus_argus	NA	NA	NA	242267	NA	NA	NA	242266	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lycaeides_argyrognomon	NA	NA	NA	155165	NA	NA	NA	155164	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Plebejus_dardanus	NA	NA	NA	689488	NA	NA	NA	242266	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Kretania_eurypilus	NA	NA	NA	282036	NA	NA	NA	1233222	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Plebejus_glandon	NA	NA	NA	374600	NA	NA	NA	242266	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Plebejus_idas	NA	NA	NA	155166	NA	NA	NA	242266	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Albulina_loewii	NA	NA	NA	689499	NA	NA	NA	269815	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Agriades_optilete	NA	NA	NA	596771	NA	NA	NA	1233221	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Kretania_pylaon	NA	NA	NA	1233223	NA	NA	NA	1233222	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Plebejus_pyrenaicus	NA	NA	NA	282028	NA	NA	NA	242266	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_admetus	NA	NA	NA	265363	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lysandra_albicans	NA	NA	NA	282008	NA	NA	NA	138069	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_amandus	NA	NA	NA	268716	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_aroaniensis	NA	NA	NA	282044	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lysandra_bellargus	NA	NA	NA	138070	NA	NA	NA	138069	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Lysandra_coridon	NA	NA	NA	268709	NA	NA	NA	138069	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_damon	NA	NA	NA	268641	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_daphnis	NA	NA	NA	876066	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_dolus	NA	NA	NA	268649	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_dorylas	NA	NA	NA	265384	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_eros	NA	NA	NA	282397	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_escheri	NA	NA	NA	282043	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_fabressei	NA	NA	NA	268654	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_fulgens	NA	NA	NA	268656	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_golgus	NA	NA	NA	712041	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_humedasae	NA	NA	NA	282040	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_icarus	NA	NA	NA	265386	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_iphigenia	NA	NA	NA	268662	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_nivescens	NA	NA	NA	712042	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_ripartii	NA	NA	NA	265377	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Cyaniris_semiargus	NA	NA	NA	268702	NA	NA	NA	268701	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_thersites	NA	NA	NA	265388	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Polyommatus_violetae	NA	NA	NA	856255	NA	NA	NA	265382	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pontia_callidice	NA	NA	NA	320238	NA	NA	NA	42293	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pontia_chloridice	NA	NA	NA	345722	NA	NA	NA	42293	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pontia_daplidice	NA	NA	NA	441325	NA	NA	NA	42293	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Proterebia_afra	NA	NA	NA	596655	NA	NA	NA	442027	150883	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pseudochazara_hippolyte	NA	NA	NA	596656	NA	NA	NA	366167	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyrgus_alveus	NA	NA	NA	876067	NA	NA	NA	40102	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyrgus_andromedae	NA	NA	NA	876068	NA	NA	NA	40102	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyrgus_armoricanus	NA	NA	NA	876069	NA	NA	NA	40102	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyrgus_cacaliae	NA	NA	NA	876070	NA	NA	NA	40102	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyrgus_carthami	NA	NA	NA	876071	NA	NA	NA	40102	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyrgus_cinarae	NA	NA	NA	983592	NA	NA	NA	40102	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyrgus_malvae	NA	NA	NA	218760	NA	NA	NA	40102	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyrgus_sidae	NA	NA	NA	876072	NA	NA	NA	40102	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyrgus_warrenensis	NA	NA	NA	988029	NA	NA	NA	40102	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyronia_bathseba	NA	NA	NA	111937	NA	NA	NA	111936	150883	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyronia_cecilia	NA	NA	NA	330681	NA	NA	NA	111936	150883	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pyronia_tithonus	NA	NA	NA	111938	NA	NA	NA	111936	150883	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Satyrium_acaciae	NA	NA	NA	876073	NA	NA	NA	266948	NA	140316	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Satyrium_esculi	NA	NA	NA	282319	NA	NA	NA	266948	NA	140316	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Satyrium_ilicis	NA	NA	NA	876074	NA	NA	NA	266948	NA	140316	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Satyrium_pruni	NA	NA	NA	876075	NA	NA	NA	266948	NA	140316	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Satyrium_spini	NA	NA	NA	876076	NA	NA	NA	266948	NA	140316	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Satyrium_walbum	NA	NA	NA	876055	NA	NA	NA	266948	NA	140316	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Satyrus_actaea	NA	NA	NA	111940	NA	NA	NA	111939	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
