# BEAST v1.7.5
# Generated Sat Mar 01 06:12:13 CET 2014 [seed=1393650732451]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	speciesTree.splitPopSize8	speciesTree.splitPopSize9	speciesTree.splitPopSize10	speciesTree.splitPopSize11	speciesTree.splitPopSize12	speciesTree.splitPopSize13	speciesTree.splitPopSize14	speciesTree.splitPopSize15	speciesTree.splitPopSize16	speciesTree.splitPopSize17	speciesTree.splitPopSize18	speciesTree.splitPopSize19	speciesTree.splitPopSize20	speciesTree.splitPopSize21	speciesTree.splitPopSize22	speciesTree.splitPopSize23	speciesTree.splitPopSize24	speciesTree.splitPopSize25	speciesTree.splitPopSize26	speciesTree.splitPopSize27	speciesTree.splitPopSize28	speciesTree.splitPopSize29	speciesTree.splitPopSize30	speciesTree.splitPopSize31	speciesTree.splitPopSize32	speciesTree.splitPopSize33	speciesTree.splitPopSize34	speciesTree.splitPopSize35	speciesTree.splitPopSize36	speciesTree.splitPopSize37	speciesTree.splitPopSize38	speciesTree.splitPopSize39	speciesTree.splitPopSize40	speciesTree.splitPopSize41	speciesTree.splitPopSize42	speciesTree.splitPopSize43	speciesTree.splitPopSize44	speciesTree.splitPopSize45	speciesTree.splitPopSize46	speciesTree.splitPopSize47	speciesTree.splitPopSize48	speciesTree.splitPopSize49	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	cluster37.treeModel.rootHeight	cluster37.kappa	cluster37.frequencies1	cluster37.frequencies2	cluster37.frequencies3	cluster37.frequencies4	cluster37.clock.rate	cluster527.treeModel.rootHeight	cluster527.kappa	cluster527.frequencies1	cluster527.frequencies2	cluster527.frequencies3	cluster527.frequencies4	cluster527.clock.rate	cluster62.treeModel.rootHeight	cluster62.kappa	cluster62.frequencies1	cluster62.frequencies2	cluster62.frequencies3	cluster62.frequencies4	cluster62.clock.rate	cluster37.treeLikelihood	cluster527.treeLikelihood	cluster62.treeLikelihood
18060000	129.31290279589174	0.058895157385900634	-6633.977283703748	36.69799968674806	320.0189301058751	-6953.996213809623	0.008083376138484468	0.016407968666620976	0.008512946318219855	0.033181435651242944	0.021925340530065382	0.023621939875368966	0.05037544408993114	0.030931749888040858	0.06804808111626527	0.06253124363538701	0.017315478416897002	0.058447089937566615	0.0615101821004768	0.038693816923641204	0.02152373403505686	0.027499236888800654	0.02811591424124476	0.015310093472854237	0.008465182175564639	0.025848669555741072	0.00785866971378258	0.00900877711721104	0.014934585932318174	0.010623624663382542	0.011608520486753357	0.023965033903980672	0.008909518971280669	0.005908278382084792	0.015231362622761044	0.02130737368060252	0.013955717845414323	0.0063192373731541735	0.010405151422249095	0.025766088016408603	0.014795629360073238	0.013955016651397433	0.01627624836371454	0.0042816373979471115	0.012256293914450022	0.016839874007433264	0.00872279921004906	0.008956294175473743	0.006783274458907992	0.015142909582320714	0.002675960619995366	0.01661878805641853	0.021120995057556623	0.032160296339475807	0.019897219416374692	0.013784380047772755	4.35771038457293	0.9136024911122915	0.13341357364663345	13.228596524299588	0.30717449194644053	0.27902665028434787	0.1664394857712723	0.2473593719979399	0.4079499310999259	0.0947855507851947	2.535192575330232	0.2187927668215089	0.2625632080238045	0.2882966126481466	0.23034741250654353	0.1020371592938055	0.14928632096607464	2.726785259862153	0.3100578475271892	0.19950210655052	0.2689274824975703	0.22151256342471976	0.08045686057773713	-1326.951233853911	-4198.29515904779	-1428.7498209079233
18090000	-78.82987937712086	5.180053757186958	-7114.466842644524	-31.729084889121975	-164.4355470553309	-6950.031295589193	0.5886435652869024	2.682282990452797	1.4660226040430733	4.034349898902076	4.254689804592959	5.007423764773701	2.791165322864959	2.444059430007037	1.7161569364779234	1.1019025364368404	5.738420405529987	3.3838332868337577	2.4584683630730373	3.4231604362303196	1.103375434578639	1.5977127589174578	3.401521331070373	0.6686388872646093	0.5543345772745548	2.274807527097833	1.5624894003742857	1.0371839314181788	1.0043496946771255	1.5138391534670526	0.34083630133620335	0.4356401509768449	0.3175379605552023	1.8399050652393092	0.5543494770387605	1.1292561665466645	0.615607895793169	1.2745664615450991	2.219204330897449	1.6902456453679382	3.5259213581259274	0.501154875221173	1.4696005061886785	0.2148686416077254	1.5883756077016746	1.4909548865895013	0.7328141488604539	1.2632190735656237	0.9907672217042923	0.5583234392271731	0.15332035192270208	0.5524500668443597	0.7487164550347538	1.5466209833408555	1.6687197047296627	0.603954954710837	0.26221942900474404	0.2717056461426941	8.056835759225596	11.4023315684338	0.3031041201580702	0.27484223767782906	0.16148423014845759	0.26056941201564365	0.007292739457558152	9.104583615683005	1.9509647746427998	0.21488317175146482	0.24516351137606737	0.29964075935030626	0.24031255752216507	9.060404312251319E-4	7.892278654081429	4.386056591998514	0.31958933996568956	0.2185336602519899	0.25663456082626696	0.2052424389560529	9.217378418125916E-4	-1322.2957123203184	-4205.1504649414455	-1422.5851183274292
18120000	256.1018535528762	0.0037391827313758078	-6354.652425309146	82.24719128745171	590.6943327527193	-6945.346758061865	7.840060727066512E-4	0.005244044588899665	0.0027131333780901303	0.004225085171894721	0.0022055294613082094	9.242581637086779E-4	0.0012296159271422283	0.008419970362285851	0.0027278532745690525	0.0019852064676505314	0.0036514518668452514	0.001817745500060307	0.0015338817419048472	0.0028669348457827626	0.005706238651505132	0.002944516435819824	0.006848372639767307	0.002240876999661973	8.119175837293476E-4	0.0019162989256432262	0.0029866077013435783	8.765455053203615E-5	0.0019248617673711355	0.0019350527472927002	8.245481476090892E-4	0.0011447706175242481	4.321703494955096E-4	4.1308413651040766E-4	0.003060304700925866	3.2748937858084905E-4	5.210939305530694E-4	4.494266631243858E-4	0.0011505657003606526	0.001450271539749965	6.543641760920841E-4	5.984699811432602E-4	2.8733907396886744E-4	0.0016338231166562625	0.001093085587465647	0.0014296572808239582	3.928062841868494E-4	0.0017131353289612371	0.003591747753600368	0.0015771913123339846	0.00279706670296115	0.0019332613701749952	0.0010748175441347338	4.719436269745145E-4	4.0547251352766173E-4	3.3559947410373913E-4	280.1269450944418	0.602255257386741	0.006045760679379971	21.54236021148569	0.31552814582758004	0.2592027014218493	0.1690903558608932	0.25617879688967804	8.060846800155026	0.0072245713474573476	3.2179133456606617	0.22874959297818898	0.26514074718365893	0.28754856618085123	0.21856109365730453	1.2745010324132307	0.008795052652496646	2.843820066960253	0.2878746584629481	0.23511003151364482	0.2655531367798788	0.21146217324352756	1.1969614399821213	-1320.8428503422947	-4198.730317225384	-1425.7735904941867
18150000	3.096332642790789	0.7676797488710732	-6924.253110209404	-1.0709057851662096	25.35644035347569	-6949.60955056288	0.11914916568234771	0.15334019486391717	0.44321235122708535	0.48395448072645114	0.6238319416271132	0.544776781011051	0.3914436512050944	0.6971554578105849	0.553988203668389	0.5948066532595121	0.22051796839126578	0.4628458394775658	0.31762367491560023	0.403712429038026	0.8905316474997009	0.3421319759254524	0.2922191189578893	0.37735243284976105	0.15351955300131326	0.22419408391408713	0.26399870083302246	0.23256469914802777	0.22563827191592783	0.20789732121093793	0.6683342389903502	0.2103717158497233	0.1326954443376594	0.13852729964956584	0.21011225946702505	0.03184124273816713	0.3584766026507436	0.20733675533058465	0.04176311683698628	0.13672585963627804	0.40870619194898933	0.32630768343508965	0.655532347449877	0.04148782533349076	0.29200141022731274	0.1809120327988873	0.23510481273698972	0.31207699460491545	0.32636032925259756	0.15598983893330814	0.5392390865281957	0.06264938501725562	0.1663982869136512	0.05073079591813974	0.27266728166689974	0.38274307764268495	2.648650038711601	0.028854376744735993	1.357127307868548	21.223330511097878	0.3086547673577505	0.25797041760639994	0.17296640851648534	0.2604084065193648	0.03521452810009324	1.3152503778358866	2.9869726463354977	0.247001625405027	0.2564859787089701	0.27947969591757155	0.21703269996843497	0.007646746632552701	1.4212320648002545	2.604191531858884	0.29135023590118947	0.2076051768056512	0.27837532791482855	0.22266925937833004	0.00527146290484825	-1326.7417924841925	-4201.2927449916015	-1421.5750130870856
18180000	251.58797934221536	0.005108930232745345	-6376.698653306766	78.11327976460419	584.2625402814102	-6960.961193588176	7.497023639573958E-4	0.004074119393868721	3.785839948400419E-4	0.0057569861506670365	0.0023060150291080387	0.002952442719201438	0.002285251808764291	0.004528058891359547	0.005016728247582749	0.00611563481986167	0.001919757130497056	0.0020612305427327544	0.0027398540739245214	0.0054143471410873474	0.0017334558583595142	0.003621711551721654	0.0028445667665006756	0.0016497693468545843	7.705878763032909E-4	0.0019254615291299942	0.001469864222626097	0.002601687481968687	9.523835736777442E-4	9.160025498476598E-4	0.0020843304492743253	1.955736870739255E-4	0.0010854759881429592	6.573978316856823E-4	6.935292773537729E-4	7.866058409914116E-4	0.002752520467327411	1.953268729652669E-4	4.671875533581617E-4	1.725099646148399E-4	0.0027741136347744547	0.002500602778927875	0.0019958706965189695	0.001629863824929877	0.002531306582089588	6.660700795627987E-4	0.0011925154771580836	5.956908859919616E-4	9.868954810075504E-4	0.00371368243820058	0.001747446103837121	0.0018949636671344524	0.0014062135621421355	8.670171102489445E-4	5.062441645254371E-4	3.802846805375505E-4	433.471851010065	0.038098429939232355	0.007348545293124341	16.209005509099498	0.3191787569905937	0.269090351934588	0.14890516585041613	0.26282572522440256	5.336568837584071	0.00783096106604631	2.123013198319853	0.22048292125860602	0.26039279320172604	0.28299362235682635	0.2361306631828452	1.1168314911373511	0.01074816256969768	3.4241744655616584	0.26656067383939874	0.218346464978503	0.26632486316164944	0.24876799802044813	0.6333761779779292	-1333.0392315036224	-4201.769506300627	-1426.1524557839266
18210000	-50.25488730461315	2.228942227637286	-7050.018219242719	-19.65376270458526	-98.25188105165189	-6951.766338191067	0.4023327818117715	1.1587247365018742	1.8083461524750888	2.213288787373126	2.290386972260891	1.0866484640690783	2.3151956730655914	1.664226574155144	1.1954791241177625	0.8791117372850098	1.3358104279021554	1.5415206449712442	1.0403673514530962	2.0422555288677184	0.8470205969149204	1.3044952781243464	1.3768281709188617	1.1300442014519008	0.7176898387389054	0.8319747072696727	1.1819881531680367	0.7851309393070485	0.4953134368417714	1.0394980070727855	1.5022419435831302	1.2990829973361775	1.9586574338685554	0.9811294664583539	0.5961199654932827	0.5671070464114606	0.47901266455271235	0.9798196727000159	0.38666442418535235	0.19550013394849117	0.8892401126869883	0.6882838868315082	0.7192907351784904	0.8141018425486272	0.6321106205435804	0.8990000654777202	0.2804153835052799	0.6961996263710994	0.27249083441698374	0.29216138565667754	2.1444950156796465	0.42676597050299353	0.2741733729188757	1.1192983539721912	1.7096212262729056	0.4466676647913346	0.6910752381615858	0.1172774020794087	3.298295188120683	18.908327762815766	0.275333964966824	0.3058094340332026	0.1540107660274927	0.26484583497248115	0.012972582003244259	4.266059514832723	2.62687152089174	0.22275958724177639	0.24386536525248173	0.2836877984228577	0.24968724908288792	0.0020188348925456053	4.5695933009785445	2.797312745920641	0.31281905656628384	0.2382016048722897	0.2650271466258393	0.18395219193558648	0.001800656715500836	-1326.5322088143732	-4200.5186866619315	-1424.7154427147623
18240000	299.75969879345854	0.0014787443568886078	-6267.09726360112	97.68495175170622	683.516740311793	-6950.614003912913	3.203451369384992E-4	8.42553660022297E-4	0.0017467441548013381	0.0014516856397015889	0.001477125511726683	0.002033572959469695	8.790406227541199E-4	7.268909829222202E-4	0.0020104115636569385	6.308818933153505E-4	0.0020926154563513442	5.401604887903932E-4	2.9997248143314847E-4	0.002941351530444112	0.0015535248809565797	0.0019695858358972137	0.001221219712627257	0.002167654223977707	0.0010496292044804394	2.746417009324558E-4	5.750393881060438E-4	6.00658281654652E-4	2.611138867827369E-4	5.062776367927539E-4	5.316969351077758E-4	1.127549251717516E-4	1.5071778437095146E-4	0.0019416600218933049	4.020228798044789E-4	0.001080625097959112	4.173233060513151E-4	8.60834850116658E-4	0.0015661816755325132	5.652073110320328E-4	0.001594308805987521	4.891831316795132E-4	7.929585751590559E-4	6.738800282768033E-4	4.755549034376622E-4	0.0014108359224159108	3.526581944210886E-4	0.001085995478019765	2.1074527468851865E-4	9.953533889768597E-4	5.170074949553379E-5	5.347428407316595E-4	2.9294532183517713E-4	0.0010942142286951505	3.101542431009661E-4	4.728339508820557E-4	985.3746613156441	0.2940974450451555	0.002543483844230824	14.410311387155248	0.29024755817829573	0.2850433133745067	0.16488376548877243	0.25982536295842557	21.722793773236948	0.0037355905220286933	2.8269880113176775	0.2441134709172786	0.24168386838482311	0.28343778493505317	0.2307648757628489	2.5471440481519263	0.002377539538076574	3.450962363452512	0.28372216057845534	0.2141262114071438	0.2652987622013301	0.23685286581307002	1.8829881241124065	-1322.5049795668842	-4199.514768108666	-1428.5942562373618
18270000	-174.3649083533715	28.52169671663329	-7325.121920999963	-59.688131350804355	-385.70605217383246	-6939.4158688261305	6.13233152785714	22.82757462565639	21.53302533726086	9.823148689322657	15.465231094992781	38.10387517540554	33.09950764135919	17.872681737977103	20.24755385855411	18.192603660072255	13.823952422837731	7.791907288964565	20.506151553712176	14.302806974298884	41.156180698000206	12.77858316966467	13.026989161131127	9.37463788347559	27.98011851763977	14.279583116035978	3.811200277887582	7.433576040524603	11.24193537205725	12.024377226436384	9.058031886367404	11.525600243533127	5.601492520929065	7.4774693955453415	6.962494245044128	9.810696293886988	3.4575489335557745	6.650548160969282	5.665188992050691	13.316269844993496	4.21159286150615	15.74274170505475	13.613693706201893	4.992167224344335	10.120813749958765	4.561136340160309	4.328415017035071	11.157322675700987	5.942826591737504	7.433833289052877	34.12500449364715	5.1027908967398306	19.330971593837546	10.3249903518608	10.407793516605123	15.586130513599459	0.05721248867438935	0.04953904210799261	44.76788607518067	17.074672477707676	0.2914370736940629	0.27440222995691776	0.16151292177972026	0.27264777456929956	9.404875473209696E-4	50.53917380544142	2.57257584595875	0.24909876928366265	0.25431667037447747	0.27013998105791925	0.2264445792839444	1.6855355141014633E-4	58.22603225521147	2.9865266488064797	0.2712029270430569	0.2511541737757096	0.25354431994827625	0.22409857923295654	1.3486557643265065E-4	-1317.3465883748001	-4201.36278869149	-1420.70649175984
18300000	144.05541606985832	0.031262598810149804	-6616.572363667149	50.79462664976595	342.7109729745078	-6959.283336641657	0.006487113012421136	0.018938828538093727	0.04012314990105697	0.026487538843630757	0.01104682307429812	0.019714844316881756	0.017943908246050303	0.04640977836362794	0.02519284966975612	0.02322445507691674	0.020916471942152234	0.047615436287558995	0.03224386591975735	0.007660245083298856	0.02760556336817877	0.03483183345292265	0.03636078080190397	0.029077140622110125	2.773582512552147E-4	0.010682060541377965	0.02147077638151692	0.04094822691225578	0.011180440448511941	0.009576068458276691	0.0438562111613063	0.0022312517729147757	0.005094688185711519	0.017332034556577912	0.015017260662035832	7.857978892244462E-4	0.018349452605768587	0.020098562717420648	0.025378920135801612	0.030473456047070902	0.023704783945863037	0.006870585878055732	0.02312914714720613	0.01699354821812171	0.006320121235477167	0.013284953428486547	0.0137827317480147	0.008031301021108567	0.012648400484222623	0.0057962832385277255	0.021109481521526818	0.010825341059506869	0.011012253713402143	0.009812440384856892	0.009168820345691617	0.016501690786568893	44.793011297182915	0.5023338877475164	0.05600479610633158	17.685465983443397	0.2767553340087289	0.2910324158299443	0.1604861196019369	0.2717261305593904	1.0336865112791933	0.06918606866157233	2.7125981632832765	0.2531520429624757	0.24320128420921067	0.2812776025786453	0.22236907024967212	0.1317103631451431	0.05774594902325692	2.8509574487600107	0.29386081289454574	0.2323756351749912	0.283889760557044	0.18987379137341825	0.11388107509208864	-1331.1498687227552	-4201.206161516806	-1426.9273064020963
18330000	-16.20815062036069	1.1243850572469636	-6963.285821251871	-8.422147944300761	-15.519881587356565	-6947.765939664515	0.15169534489641961	0.39121801739796913	0.4680616673035681	0.8187082505452601	0.6659227046448943	0.43026719954550974	0.08232619366420506	1.3663146181171326	0.20271615859217088	0.21460739244290855	0.3877435016861869	1.1735802962501218	0.3307362141498784	0.5950149754105745	0.7270243795523929	1.3062244524791082	0.6315271946485258	0.33272897522822575	0.3649187363637299	0.13183954798945602	0.25841094336893544	0.14501314147925876	0.2013902676666063	0.166633398939463	0.4738784884972087	0.2588255454542643	0.3805658674141418	0.4769528642766864	0.12213989039239355	0.1453860419885999	0.48454933130319405	0.33086662426753266	0.11739073903771231	0.06794119597102834	0.31832551206739823	0.2313446191057123	0.6152829164778615	0.2123813997794802	0.4735481036152233	0.3744306638864031	0.21200642815073945	0.5924693190439532	0.5551532465184159	0.18799073156639623	0.13576205665931576	0.35148238383214825	0.43785269748739986	0.5754070654186342	0.4260821435655861	0.10300319927192038	1.2759067304926617	0.559421891040374	1.541007708722098	14.245908204976525	0.2949579032675854	0.29755415513169725	0.15425833493674973	0.2532296066639681	0.025950437047965135	2.2949783683835268	3.0170149144675857	0.24261860431418533	0.24481905578099672	0.2789122983856118	0.2336500415192099	0.004815905866885984	1.9609272885842575	1.9737842227354285	0.2890254898959872	0.2381334557398208	0.2547321875246595	0.21810886683953176	0.004146473851463224	-1318.5407486863248	-4204.187214424672	-1425.0379765535179
18360000	-88.67117033040125	6.823585632320458	-7172.863276816585	-37.218517727423965	-215.73097408497162	-6957.132302731614	1.305289226397009	12.319013420208325	5.970310976530649	7.70574354615672	5.090577246944075	11.850083739954247	6.91158447794116	5.242776616575954	6.879459805224594	5.725747465223412	7.057690804923663	4.01074194187903	6.968707505508538	2.721017739950384	5.404954720973487	11.416882529182743	4.842361771248012	1.1704705520461829	2.299130969987213	1.1712343816272306	3.695462658228135	6.004260246116653	1.6235746324576341	2.1227373387849227	7.137572230960953	0.7304916316736744	2.5917890301466424	0.8665255275813002	1.3210719963020465	2.811416802762651	3.6169199067053244	2.6821184827064886	0.6451346501575721	0.7298146308663428	1.173364806184879	1.5878093998903047	0.5826918376179983	3.6698018443019147	1.4981184633967874	0.7372219369383276	2.6517384818044767	1.8924170049480047	1.1374520186339523	5.031954570241152	0.5490216423419653	0.6854783545940736	2.0096684156469373	3.086113329198915	1.3232520765471207	1.06089307846344	0.27631306196745625	0.24489687749053457	7.890974935528299	11.942499203447015	0.3136670362725574	0.2751299533915266	0.17361372991253404	0.23758928042338243	0.0042905568034479775	10.677586783755942	2.233042697384654	0.24696362626480065	0.2579757497511571	0.2780999008418407	0.21696072314220538	7.873723621130086E-4	13.480822068984962	2.29071389264386	0.2743021812073552	0.23689964550817877	0.2563793023761304	0.23241887090833493	5.725491122957494E-4	-1333.445384024608	-4200.76267225276	-1422.9242464542453
18390000	186.58729368811447	0.014493792499807244	-6530.050465209989	65.63069786517559	426.95338539595093	-6957.00385060594	0.004076318665832272	0.018948461928784566	0.01383668726341447	0.013778247644645601	0.020951563158018435	0.011656504738370134	0.011115828581917182	0.012082304917389063	0.006508276441545442	0.011881021599673646	0.015676742354954375	0.03860047065119487	0.015291431512875351	0.011196745463978745	0.024251531433690857	0.01886338908416387	0.01357040608299459	0.022260014997852167	0.004862180068334733	0.005538988013224754	0.006082429374838529	0.011857095107338901	0.0037374486563509137	0.005126264945151253	9.730013875349684E-4	0.004866557553380639	0.0014686526648720138	0.0034675212784725847	5.342415471583428E-4	0.009145858932480872	0.009643581752696875	0.036417940777300664	0.00730625138871027	0.002561138993932595	0.02395444236561575	0.012498820628778275	0.017260564388618182	0.012253799468925002	0.0011632927773889015	0.0059586384516679995	0.010841741542295415	0.004229097846598239	0.00307431310892772	0.00875271547788708	0.008487715685235948	0.00698898772893178	0.014296719415217892	0.0015291228927801124	0.00958309816238668	0.016214054839675494	15.820849401255158	0.9676685380263258	0.020665378865697255	11.37798116940807	0.28928766646191045	0.2864601418972035	0.15812347434587587	0.26612871729501053	2.044728931541851	0.025903000408892797	2.8656317341226867	0.2351408618017512	0.23814092013834007	0.2767478497301086	0.2499703683298039	0.31006873420963676	0.03320784650468059	3.3674080764469982	0.30066409567770486	0.21921518480068827	0.2619545042483469	0.21816621527325922	0.2394786132292155	-1330.8251309036962	-4202.489386489163	-1423.689333213081
18420000	107.78128190020678	0.05873429262730662	-6678.528129603686	43.31971343319053	263.57524997962315	-6942.103379583309	0.017195669159061337	0.1028312094867869	0.1131370707496787	0.05595276520005242	0.21786240544258925	0.05511474949135237	0.0747375995118354	0.024255236248740573	0.11408632239257958	0.033771495826672646	0.03224807784924394	0.10734811848066461	0.0728392339801402	0.06451410481156729	0.1278528466400268	0.0884830227094386	0.07422153364508945	0.10513713952318107	0.03364049982291927	0.008042996321311295	0.041872619185153746	0.013386157659231594	0.0064383635191173905	0.053819768770699467	0.02584720047954541	0.012720596253939773	0.018449830174607974	0.0354271332930171	0.015897344424764526	0.04333652955846864	0.028637715549101772	0.037791699575465625	0.04534920290908929	0.019779607967976547	0.031131168167742036	0.01825100031659802	0.014210626727859443	0.035128891349722795	0.021629087591896575	0.0319574552638617	0.004303185443319589	0.032673265525519087	0.034223564529812234	0.03680072094482507	0.029546067439004394	0.02697538671619229	0.018031749728141883	0.03617399377393412	0.027711010689316834	0.0237487195334968	27.54098692306116	0.6431062714098752	0.08737128726229368	17.824504870711742	0.2879302748003692	0.2813622606976016	0.16041193146780675	0.2702955330342227	0.525613927746235	0.1252568629111529	3.01611416387449	0.24109423721502582	0.24429242778868676	0.2844234584727616	0.23018987652352949	0.07856315709540276	0.12054591662730768	1.7712684870092108	0.27838014742826767	0.24341058506174784	0.27396014108269523	0.20424912642728843	0.08414825163782358	-1319.961667580478	-4195.474097963778	-1426.6676140390525
18450000	-170.0000307751813	23.7821119976288	-7349.332464084116	-56.14402436505523	-396.5112135574796	-6952.821250526636	7.419997999164897	22.400342347949913	61.361594361885125	25.574757027260635	19.16854970296177	78.08693713112854	30.029337027433414	55.25408449664029	30.62920716763869	38.32254456818564	16.06543666745747	23.09450087445148	19.649070203729366	23.804064094134816	45.1192387095493	33.15122992334912	30.484572148676147	29.11374224551346	11.610688727245995	4.201544680768298	32.1355621859522	7.919536132816752	24.647668972751195	36.16031043266867	15.692046751882142	9.03982525496982	9.834676860085873	20.07382861679469	8.254211578474163	5.822143834525971	13.494153261220706	10.877823386802017	18.108101296938017	14.67147280446452	18.100423582549507	15.579097866718882	11.296681267044303	8.183991821811064	0.915078966338784	8.9638185048231	22.177566693467675	15.409255432609493	23.76127579524028	10.691661476198167	13.214892878246225	18.77253034051495	25.799482845590248	4.940432647049527	5.5530035865733565	4.468901371981417	0.0641692672929086	0.15627091784241745	40.7893768440028	11.371028796721868	0.34251628899132813	0.24771410545158942	0.16006348128200823	0.24970612427507452	0.0011858497262554786	46.835784637020296	3.482773626287685	0.24343918454487581	0.26098138020004186	0.2719077952018475	0.22367164005323853	1.647793650367071E-4	49.161898993593276	2.908053942359277	0.3064711592225799	0.2121441618821507	0.24578962701445323	0.23559505188081528	1.6413299524031954E-4	-1327.0032258001406	-4203.737856389801	-1422.0801683366947
18480000	150.25009982791914	0.040475031535718804	-6611.640742868814	45.56442877801068	342.9029698471251	-6954.543712715939	0.007537596031676509	0.05436504751164723	0.01565470669807263	0.023323624087199284	0.017255227321083772	0.023870795057926913	0.02322383626516688	0.05335151035218296	0.02224144617780461	0.00986783259898423	0.02931729783234205	0.02382749170506464	0.012613680489651665	0.03918140655837949	0.013214648670628907	0.03326016671266115	0.02235782400157963	0.030636843387511943	0.021717028041374296	0.001262330391236324	0.005169539595780235	0.020619512101882127	0.008753126519355748	0.012492808731777657	0.008616093143430285	0.03507699410245961	0.05656006732219357	0.01922843911458341	0.011185806152997385	0.013309331068178417	0.03545151398024372	0.0026950182339977873	0.019597662021848934	8.5638559785333E-4	0.022206494074031146	0.031555762038282226	0.008193489736087006	0.01889460620818409	0.02644056004132751	0.01501372616585743	0.022953179343566558	0.02317111606465755	0.009331307290817102	0.005648366452849944	0.007336357933467752	0.013346867735993534	0.0048654596450042	0.0064062935656403	0.005204538063781892	0.013518830579187223	49.340726498020224	0.30396705763605536	0.06395307532716647	22.162366577405184	0.29764284222374837	0.2851280035238697	0.1771826311465645	0.24004652310581778	0.6048069399665993	0.08321806483192923	2.7122809186422945	0.2173426325410181	0.246913524323804	0.28863048759329796	0.24711335554188357	0.1258618398948486	0.08220685462035955	2.17129525993855	0.31147241901614947	0.21869579047654172	0.27451975241068194	0.195312038096626	0.09269591084869444	-1329.1402481642588	-4203.911891243124	-1421.491573308556
18510000	206.79736594230042	0.009494680038119215	-6451.495346015079	68.18271502268746	494.99501765511064	-6946.49036367019	0.0016699182257573237	0.0037421052258109397	0.0032933871858563104	0.003909388509147468	0.005383881490499525	0.008351263336440344	0.003831879881764428	0.005604511593196832	0.007109629575024575	0.004192180927398356	0.009422572421205195	0.0026694021734292228	0.008054951326793151	0.006014046942128635	0.006177055956378318	0.011747811632785498	0.00861242546889565	0.0022862929766555872	0.0017249756530313312	0.007282591164872589	3.6208576732943166E-4	0.003326504135921684	0.0029022545759885988	9.892916155261254E-5	0.0029552709355878783	0.0010045621507499254	0.0013402688401592782	0.004580693655737224	0.0028170914607608525	0.0015483497514573775	0.0038775018535112077	0.005052352619484189	0.0035140888888741183	0.001972441253761943	0.0012408719144502553	0.004134959028719704	7.974014429402475E-4	0.0017717901832386932	0.005682971247628431	0.0013291723934294565	0.0036818388606117197	0.00357917715904747	0.0015494928714997306	0.005140791147433431	0.0057697343632921415	0.010214930639915935	0.0026863619764169633	0.00321586011283267	0.0041114538142486955	0.0061066887122968256	272.0297838719946	0.29710897590365615	0.012029276289452641	21.620932385873818	0.3203670703221649	0.26512891897997615	0.172171860216407	0.24233215048145232	2.921501257124938	0.01557377609721906	2.7064696490087594	0.2258384517899748	0.2564916805712483	0.27567180173377637	0.24199806590500414	0.5097935432440603	0.018257733744424107	2.225606619671834	0.30230568279777736	0.2296518537057221	0.2748084152205018	0.19323404827599786	0.423055324104652	-1326.1629645155274	-4198.112020240488	-1422.215378914175
18540000	28.562452386476266	0.56328564644805	-6891.858563295364	0.2668467694469518	62.46173317902859	-6954.320296474392	0.06740124636950366	0.773866866653916	0.355047164837027	0.1559606997238106	0.5955887500849515	0.6919621963226097	0.4007270668108592	0.14198716891538948	0.08430382509044852	0.3712573155001223	0.15403720361435858	0.281215374966479	0.12245786546414891	0.2571358908615483	0.07021909133907518	0.2807405403443921	0.23035141274989188	0.3766672692601887	0.13965237015341775	0.08542830924767238	0.27278745261829523	0.09255344083117559	0.2713296203998795	0.25844261233779464	0.13251366349662894	0.2240970376186944	0.14417021479963255	0.10059591034340314	0.24943800732435695	0.10918289127223227	0.26324683915708097	0.1602166520899723	0.30334231143361556	0.018837806447977144	0.12969241074184432	0.15564701273306955	0.12364529685326893	0.06435971167516762	0.18585812648705538	0.3014205488998205	0.08089538842040703	0.15166864021481058	0.1798158906669437	0.4972992132124152	0.028050780680467454	0.18615350903765773	0.11955351657925041	0.24014974787354146	0.12554047239390043	0.11193890925144895	2.278741294402517	0.3721526301078538	0.7516351850183968	13.210990073463014	0.31146464043899036	0.2714100864505474	0.2007370965885775	0.21638817652188508	0.04462625090189878	0.9845641505417151	2.909873503691578	0.2474034679277837	0.24414327159779073	0.2694287695808527	0.23902449089357658	0.008353000022355062	1.0917340696004372	5.151149898479481	0.28001379584952885	0.2497050484030705	0.2633572437388283	0.20692391200857152	0.004871060168565265	-1327.2634464404848	-4198.819344024382	-1428.237506009525
